Email,Name,ID,Section,Gender,Age,Department,Study_Hours_per_Week,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade
aarav.patel714@gmail.com,Aarav Patel,STU100714,E,Male,20,CS,19.9,83.84,59.66,67.8,66.38,66.69,70.43,74.78,68.28,C
sai.patel715@gmail.com,Sai Patel,STU100715,E,Female,19,Business,21.1,81.84,55.54,70.27,66.72,63.85,57.04,79.7,67.59,C
aarav.verma716@gmail.com,Aarav Verma,STU100716,D,Female,23,Mathematics,15.6,76.38,62.5,66.16,69.89,51.63,47.02,73.24,65.31,C
ishaan.singh717@gmail.com,Ishaan Singh,STU100717,C,Female,21,Mathematics,31.8,92.33,69.04,85.47,76.81,73.05,56.41,96.69,80.0,B
sara.verma718@gmail.com,Sara Verma,STU100718,D,Female,22,Engineering,20.9,80.69,61.41,61.24,67.37,57.87,50.58,82.29,65.37,C
diya.verma719@gmail.com,Diya Verma,STU100719,A,Female,21,Business,14.0,82.0,51.66,68.48,64.61,59.79,52.19,64.3,63.79,C
navya.chatterjee720@gmail.com,Navya Chatterjee,STU100720,D,Female,24,CS,20.5,78.04,63.9,65.94,62.97,65.43,55.82,79.81,67.13,C
aadhya.kumar721@gmail.com,Aadhya Kumar,STU100721,C,Female,22,Engineering,5.0,69.65,51.71,45.0,53.2,45.0,45.44,64.16,51.98,D
vihaan.das722@gmail.com,Vihaan Das,STU100722,D,Female,22,Business,9.3,73.15,51.73,48.07,60.6,53.37,40.0,66.06,55.12,C
myra.das723@gmail.com,Myra Das,STU100723,A,Male,23,Mathematics,13.3,70.91,44.72,55.73,66.12,57.19,40.0,65.69,56.96,C
myra.iyer724@gmail.com,Myra Iyer,STU100724,B,Female,23,Mathematics,20.2,80.58,56.8,65.09,68.29,65.66,61.77,75.26,66.37,C
vivaan.kumar725@gmail.com,Vivaan Kumar,STU100725,E,Male,21,CS,21.9,81.22,63.83,74.11,72.28,57.98,52.54,74.71,69.86,C
ananya.sharma726@gmail.com,Ananya Sharma,STU100726,D,Male,21,Business,22.9,82.21,66.66,68.96,69.56,68.09,61.99,81.17,70.7,B
riya.iyer727@gmail.com,Riya Iyer,STU100727,B,Female,19,Engineering,26.9,83.23,66.09,76.64,78.48,74.25,54.13,76.54,74.09,B
vihaan.das728@gmail.com,Vihaan Das,STU100728,E,Female,24,Business,19.1,77.41,63.23,65.44,70.74,65.32,51.97,77.98,67.56,C
anika.iyer729@gmail.com,Anika Iyer,STU100729,C,Male,21,Mathematics,19.9,81.25,65.29,70.27,68.3,61.72,42.56,69.03,67.71,C
riya.sharma730@gmail.com,Riya Sharma,STU100730,E,Male,24,Business,13.1,69.05,53.64,56.13,66.93,49.51,43.63,71.51,58.8,C
ishita.das731@gmail.com,Ishita Das,STU100731,B,Female,24,Engineering,17.0,76.91,55.64,67.88,66.09,75.43,45.94,76.25,66.56,C
vihaan.roy732@gmail.com,Vihaan Roy,STU100732,A,Male,19,Business,18.6,79.69,62.08,73.23,67.1,65.43,54.37,74.71,69.15,C
navya.gupta733@gmail.com,Navya Gupta,STU100733,E,Male,22,Mathematics,18.2,71.29,61.5,75.41,71.68,62.27,58.52,76.63,69.62,C
aadhya.verma734@gmail.com,Aadhya Verma,STU100734,C,Male,17,CS,32.0,89.5,71.85,85.55,79.12,73.53,57.18,87.29,79.8,B
ishaan.verma735@gmail.com,Ishaan Verma,STU100735,E,Male,19,CS,11.0,68.48,54.86,65.11,67.85,60.87,46.96,69.48,62.91,C
arjun.singh736@gmail.com,Arjun Singh,STU100736,D,Female,22,Engineering,22.4,87.17,58.55,70.53,72.28,57.25,68.58,77.65,69.35,C
diya.singh737@gmail.com,Diya Singh,STU100737,A,Female,20,Engineering,13.8,74.17,48.18,64.91,63.39,61.38,50.05,69.34,61.61,C
ishita.chatterjee738@gmail.com,Ishita Chatterjee,STU100738,D,Male,20,Engineering,11.0,66.02,50.0,50.03,62.01,50.57,51.6,67.25,55.27,C
krishna.verma739@gmail.com,Krishna Verma,STU100739,E,Female,22,CS,5.7,61.6,51.13,54.93,58.96,53.64,46.07,58.56,55.23,C
myra.das740@gmail.com,Myra Das,STU100740,E,Male,18,Engineering,27.5,86.48,68.78,59.37,75.04,65.13,60.7,80.1,69.03,C
ananya.patel741@gmail.com,Ananya Patel,STU100741,B,Male,24,CS,24.6,86.83,67.61,71.56,76.07,64.9,60.89,83.29,72.95,B
aadhya.verma742@gmail.com,Aadhya Verma,STU100742,E,Female,22,Engineering,20.6,77.99,60.45,68.09,63.46,56.18,40.0,81.11,65.57,C
ishita.das743@gmail.com,Ishita Das,STU100743,D,Female,24,Business,22.8,81.87,66.07,76.21,69.89,68.53,52.57,86.27,72.86,B
vihaan.verma744@gmail.com,Vihaan Verma,STU100744,A,Female,23,Business,17.9,79.43,51.51,71.55,70.22,60.08,49.45,75.27,66.25,C
ira.roy745@gmail.com,Ira Roy,STU100745,B,Male,20,Mathematics,26.5,90.2,70.69,90.7,73.6,65.38,52.93,86.86,79.28,B
ananya.kumar746@gmail.com,Ananya Kumar,STU100746,B,Male,23,Mathematics,6.8,64.61,52.53,51.46,53.95,51.22,45.11,61.89,54.07,D
arjun.iyer747@gmail.com,Arjun Iyer,STU100747,D,Male,20,Business,19.2,82.01,53.33,74.6,65.87,61.48,57.07,76.32,67.76,C
vivaan.sharma748@gmail.com,Vivaan Sharma,STU100748,D,Male,20,CS,31.2,93.3,68.27,80.22,78.38,77.75,59.2,87.3,78.27,B
riya.roy749@gmail.com,Riya Roy,STU100749,C,Female,21,Business,29.3,92.28,63.12,79.24,76.63,69.97,65.39,90.67,76.45,B
ishaan.das750@gmail.com,Ishaan Das,STU100750,E,Male,21,Business,17.2,77.26,60.72,68.32,61.06,58.96,47.04,68.95,64.67,C
ishaan.gupta751@gmail.com,Ishaan Gupta,STU100751,A,Female,18,Mathematics,17.3,73.79,49.56,63.26,67.49,61.93,46.09,75.98,62.49,C
arjun.das752@gmail.com,Arjun Das,STU100752,D,Female,21,CS,27.9,85.79,70.45,80.51,81.04,77.83,65.95,77.24,77.78,B
shaurya.sharma753@gmail.com,Shaurya Sharma,STU100753,C,Male,17,Business,26.2,84.91,68.76,77.77,79.5,63.69,67.68,80.37,75.29,B
navya.kumar754@gmail.com,Navya Kumar,STU100754,E,Female,17,Business,29.9,86.27,68.16,75.02,74.49,77.52,65.06,88.09,75.75,B
navya.roy755@gmail.com,Navya Roy,STU100755,B,Male,17,CS,19.2,78.14,58.02,62.39,71.84,66.28,52.45,70.9,65.25,C
anika.kumar756@gmail.com,Anika Kumar,STU100756,E,Female,17,Engineering,17.8,72.91,60.78,68.53,63.8,66.37,47.8,76.88,66.29,C
sara.sharma757@gmail.com,Sara Sharma,STU100757,D,Male,17,Mathematics,22.0,86.41,58.92,74.0,73.75,61.57,41.73,81.44,70.08,B
navya.singh758@gmail.com,Navya Singh,STU100758,B,Male,23,Engineering,22.7,81.89,61.43,65.01,73.47,61.05,51.99,83.22,68.03,C
arjun.chatterjee759@gmail.com,Arjun Chatterjee,STU100759,B,Female,22,CS,23.7,77.44,63.16,71.09,71.3,69.88,62.28,78.08,70.31,B
ishaan.gupta760@gmail.com,Ishaan Gupta,STU100760,D,Female,24,Business,34.7,94.76,73.41,88.72,88.95,82.96,69.47,89.09,84.8,B
ishita.patel761@gmail.com,Ishita Patel,STU100761,D,Female,20,Engineering,14.6,66.06,57.95,65.49,60.27,52.01,45.88,68.6,61.24,C
riya.iyer762@gmail.com,Riya Iyer,STU100762,C,Male,22,Mathematics,36.7,94.56,80.1,86.73,89.08,76.97,61.42,90.56,84.68,B
arjun.verma763@gmail.com,Arjun Verma,STU100763,E,Male,24,Engineering,16.4,73.13,59.82,66.76,66.22,56.75,40.0,73.98,64.31,C
reyansh.verma764@gmail.com,Reyansh Verma,STU100764,A,Female,23,Business,22.8,79.27,64.11,78.23,72.21,66.22,56.14,85.05,72.98,B
sara.kumar765@gmail.com,Sara Kumar,STU100765,D,Male,20,CS,21.3,76.41,64.48,63.25,76.47,70.71,60.36,79.74,69.05,C
ananya.roy766@gmail.com,Ananya Roy,STU100766,B,Male,19,CS,25.1,86.39,68.05,75.54,74.16,59.71,52.18,87.48,73.36,B
ananya.verma767@gmail.com,Ananya Verma,STU100767,E,Male,19,CS,25.3,88.37,71.47,73.16,74.19,61.79,60.04,79.74,73.36,B
diya.gupta768@gmail.com,Diya Gupta,STU100768,C,Female,22,Business,27.7,88.1,61.17,75.05,85.42,64.46,62.41,82.97,74.24,B
vihaan.chatterjee769@gmail.com,Vihaan Chatterjee,STU100769,D,Male,18,Business,19.8,78.99,61.45,62.59,62.84,69.19,68.55,76.62,66.4,C
vivaan.chatterjee770@gmail.com,Vivaan Chatterjee,STU100770,D,Male,22,Engineering,20.4,80.61,56.83,68.87,72.26,67.2,52.16,81.62,68.42,C
navya.singh771@gmail.com,Navya Singh,STU100771,C,Female,24,CS,8.2,64.85,40.0,56.67,60.19,52.08,49.94,63.89,54.61,D
aditya.kumar772@gmail.com,Aditya Kumar,STU100772,D,Male,18,Business,20.6,85.97,63.78,71.04,67.49,55.71,57.39,80.78,69.31,C
ishita.iyer773@gmail.com,Ishita Iyer,STU100773,A,Female,19,Mathematics,21.3,81.57,74.18,70.81,69.04,60.26,57.69,79.65,71.47,B
shaurya.iyer774@gmail.com,Shaurya Iyer,STU100774,D,Female,18,Business,24.6,88.75,64.56,74.79,74.22,67.45,46.83,84.46,72.89,B
diya.gupta775@gmail.com,Diya Gupta,STU100775,B,Female,20,Mathematics,19.8,77.46,53.51,66.69,75.73,63.72,54.52,77.25,66.64,C
ira.verma776@gmail.com,Ira Verma,STU100776,D,Male,24,Mathematics,31.5,83.65,60.62,75.92,84.17,75.87,58.09,86.14,75.0,B
shaurya.singh777@gmail.com,Shaurya Singh,STU100777,C,Male,18,Mathematics,28.1,88.49,68.37,72.3,76.49,62.72,66.17,83.28,73.59,B
ira.das778@gmail.com,Ira Das,STU100778,E,Female,20,Mathematics,24.2,84.59,62.07,71.0,72.93,68.07,59.52,76.14,70.51,B
aditya.verma779@gmail.com,Aditya Verma,STU100779,B,Female,18,CS,12.2,76.78,58.87,61.47,59.57,53.74,59.08,67.88,61.94,C
riya.kumar780@gmail.com,Riya Kumar,STU100780,A,Female,21,Engineering,12.7,72.22,59.12,61.33,64.2,58.42,50.05,68.49,62.27,C
sara.roy781@gmail.com,Sara Roy,STU100781,A,Female,24,Mathematics,22.9,84.46,62.2,69.25,72.27,74.17,58.29,81.9,71.02,B
diya.das782@gmail.com,Diya Das,STU100782,C,Male,20,CS,28.0,92.34,72.7,67.57,74.14,72.67,60.51,89.61,74.42,B
sai.kumar783@gmail.com,Sai Kumar,STU100783,A,Male,22,Mathematics,17.6,77.22,50.9,64.45,69.96,57.75,46.23,74.67,63.28,C
ishita.patel784@gmail.com,Ishita Patel,STU100784,E,Female,23,Mathematics,20.0,83.76,67.17,73.29,66.76,60.21,43.12,71.86,69.17,C
vivaan.patel785@gmail.com,Vivaan Patel,STU100785,E,Female,21,CS,12.1,71.47,55.18,56.28,60.43,56.49,54.03,59.58,58.44,C
aadhya.sharma786@gmail.com,Aadhya Sharma,STU100786,B,Male,17,Engineering,17.1,75.14,48.17,63.6,67.24,61.49,53.54,81.75,63.31,C
navya.verma787@gmail.com,Navya Verma,STU100787,D,Male,18,CS,24.1,80.66,68.68,69.97,77.04,62.63,58.23,81.34,71.66,B
vivaan.patel788@gmail.com,Vivaan Patel,STU100788,C,Female,18,Mathematics,17.3,79.37,57.42,58.54,69.36,65.11,50.37,72.67,63.68,C
navya.kumar789@gmail.com,Navya Kumar,STU100789,B,Female,22,Engineering,11.1,69.98,46.53,65.1,55.27,51.94,61.02,72.41,59.61,C
sara.das790@gmail.com,Sara Das,STU100790,C,Female,17,Mathematics,23.4,77.76,66.67,73.84,80.22,72.88,48.38,83.15,73.32,B
aarav.roy791@gmail.com,Aarav Roy,STU100791,C,Female,19,Engineering,13.8,75.05,50.43,61.04,62.62,61.08,56.63,69.98,61.23,C
myra.sharma792@gmail.com,Myra Sharma,STU100792,D,Female,18,Engineering,20.3,82.21,65.55,71.58,66.49,62.1,53.44,85.48,70.21,B
aditya.singh793@gmail.com,Aditya Singh,STU100793,D,Male,22,Business,25.9,85.54,65.57,72.31,76.49,76.83,57.57,84.59,73.85,B
aadhya.sharma794@gmail.com,Aadhya Sharma,STU100794,E,Male,24,CS,24.3,81.49,64.93,72.0,75.75,62.92,53.46,84.38,71.5,B
krishna.das795@gmail.com,Krishna Das,STU100795,D,Female,19,Mathematics,14.8,76.77,52.69,59.29,62.64,61.95,40.0,67.09,60.3,C
myra.gupta796@gmail.com,Myra Gupta,STU100796,E,Female,23,CS,22.9,87.49,64.85,71.79,74.83,59.34,62.69,81.46,71.7,B
riya.iyer797@gmail.com,Riya Iyer,STU100797,B,Female,19,Business,12.7,71.43,48.73,59.42,63.98,56.58,55.83,70.35,59.8,C
vivaan.chatterjee798@gmail.com,Vivaan Chatterjee,STU100798,C,Male,21,CS,15.8,78.1,61.71,53.06,66.37,63.16,54.48,74.11,62.48,C
reyansh.kumar799@gmail.com,Reyansh Kumar,STU100799,D,Female,23,Business,13.5,76.11,56.43,59.52,64.43,54.18,47.01,76.9,61.87,C
myra.das800@gmail.com,Myra Das,STU100800,D,Male,22,Business,25.2,86.91,51.42,76.35,81.45,69.92,60.07,84.73,72.56,B
anika.roy801@gmail.com,Anika Roy,STU100801,E,Male,23,Engineering,28.9,91.83,66.22,79.01,79.57,74.52,53.33,87.81,76.96,B
sai.chatterjee802@gmail.com,Sai Chatterjee,STU100802,E,Male,24,Engineering,23.7,90.66,62.4,70.31,71.57,69.83,64.19,84.67,72.03,B
aditya.verma803@gmail.com,Aditya Verma,STU100803,E,Female,19,CS,14.8,80.34,53.64,61.27,65.67,56.13,42.36,73.63,62.09,C
vihaan.sharma804@gmail.com,Vihaan Sharma,STU100804,C,Female,18,Business,10.2,71.66,48.98,59.46,62.8,53.7,49.78,71.49,59.23,C
krishna.iyer805@gmail.com,Krishna Iyer,STU100805,B,Female,22,Mathematics,13.6,72.55,45.66,55.92,65.67,62.72,40.0,75.86,58.87,C
aarav.sharma806@gmail.com,Aarav Sharma,STU100806,B,Male,23,Mathematics,20.9,82.93,58.14,70.43,69.44,62.7,61.64,73.09,68.13,C
myra.kumar807@gmail.com,Myra Kumar,STU100807,B,Male,21,Mathematics,24.4,80.64,55.63,83.9,77.44,68.5,56.0,84.37,74.06,B
navya.singh808@gmail.com,Navya Singh,STU100808,E,Male,17,Mathematics,11.9,73.46,55.19,63.12,53.48,55.79,48.72,63.46,59.7,C
ira.iyer809@gmail.com,Ira Iyer,STU100809,E,Male,19,Mathematics,13.9,75.87,47.23,62.55,66.42,63.36,48.33,66.15,61.13,C
riya.kumar810@gmail.com,Riya Kumar,STU100810,B,Male,24,CS,9.7,68.44,55.35,52.66,59.09,47.03,52.45,67.69,56.67,C
navya.verma811@gmail.com,Navya Verma,STU100811,B,Male,17,Business,22.8,86.47,59.2,70.69,77.28,69.52,59.44,75.54,70.76,B
anika.gupta812@gmail.com,Anika Gupta,STU100812,D,Female,23,Business,14.2,76.15,55.23,53.73,66.05,61.18,66.31,63.9,60.51,C
ananya.roy813@gmail.com,Ananya Roy,STU100813,D,Male,19,CS,24.1,84.4,67.14,70.88,74.44,67.34,51.48,80.21,71.63,B
ira.roy814@gmail.com,Ira Roy,STU100814,E,Female,20,Engineering,19.0,75.19,56.41,65.54,73.1,62.64,59.75,76.67,66.35,C
myra.das815@gmail.com,Myra Das,STU100815,C,Male,18,CS,25.5,87.53,70.31,74.84,76.3,68.97,67.6,76.74,74.66,B
ishita.roy816@gmail.com,Ishita Roy,STU100816,D,Female,23,CS,20.0,84.53,66.78,66.42,64.8,62.47,46.75,78.39,67.88,C
krishna.roy817@gmail.com,Krishna Roy,STU100817,C,Female,18,Business,21.2,81.1,68.22,70.36,69.33,67.87,60.98,68.83,69.98,C
ishaan.chatterjee818@gmail.com,Ishaan Chatterjee,STU100818,A,Male,19,Mathematics,16.0,78.64,48.65,53.01,68.97,55.87,47.0,82.71,60.05,C
arjun.gupta819@gmail.com,Arjun Gupta,STU100819,E,Female,24,CS,22.3,84.31,57.81,69.62,70.77,68.67,66.71,74.83,69.18,C
arjun.sharma820@gmail.com,Arjun Sharma,STU100820,C,Male,24,Mathematics,13.2,75.85,49.15,67.16,62.27,64.61,50.95,72.45,63.16,C
diya.patel821@gmail.com,Diya Patel,STU100821,C,Female,24,Business,6.5,62.41,53.46,56.45,51.32,45.0,40.0,57.03,53.77,D
vivaan.sharma822@gmail.com,Vivaan Sharma,STU100822,A,Male,17,Mathematics,20.0,76.96,59.26,66.81,73.01,59.09,47.06,69.7,65.77,C
arjun.iyer823@gmail.com,Arjun Iyer,STU100823,B,Male,21,CS,15.0,72.71,59.8,63.42,73.55,52.83,43.22,79.78,64.71,C
aditya.das824@gmail.com,Aditya Das,STU100824,E,Male,19,Engineering,17.5,79.7,53.65,73.61,70.69,58.91,46.12,78.03,67.39,C
vihaan.roy825@gmail.com,Vihaan Roy,STU100825,C,Male,22,Business,27.3,88.51,65.51,70.61,71.47,74.6,59.44,88.43,73.13,B
sai.iyer826@gmail.com,Sai Iyer,STU100826,E,Female,17,CS,16.0,79.16,59.93,63.6,68.33,67.68,49.19,68.78,65.34,C
vivaan.iyer827@gmail.com,Vivaan Iyer,STU100827,D,Female,18,CS,27.0,85.7,68.51,70.25,76.38,73.87,61.3,79.63,73.22,B
sara.sharma828@gmail.com,Sara Sharma,STU100828,B,Female,22,Mathematics,17.4,81.11,52.06,56.61,68.46,58.19,50.38,73.63,61.48,C
vihaan.sharma829@gmail.com,Vihaan Sharma,STU100829,A,Male,18,Engineering,23.1,81.09,65.58,73.86,75.24,65.66,48.02,80.89,71.73,B
anika.gupta830@gmail.com,Anika Gupta,STU100830,B,Male,20,Mathematics,11.7,72.77,54.36,59.92,68.34,54.84,52.86,67.79,61.28,C
krishna.das831@gmail.com,Krishna Das,STU100831,B,Male,24,Business,15.9,79.01,56.78,52.45,63.74,60.06,58.12,73.91,60.85,C
ananya.verma832@gmail.com,Ananya Verma,STU100832,A,Male,17,Mathematics,7.1,66.56,47.81,58.65,55.18,53.31,44.74,64.04,56.06,C
anika.das833@gmail.com,Anika Das,STU100833,E,Female,24,CS,24.3,84.48,61.5,80.94,73.37,72.91,53.18,83.28,74.32,B
vihaan.patel834@gmail.com,Vihaan Patel,STU100834,E,Female,20,Engineering,10.0,68.35,45.53,61.8,60.11,57.58,52.79,68.34,58.73,C
sara.das835@gmail.com,Sara Das,STU100835,A,Female,20,CS,15.1,73.68,60.02,51.13,63.7,57.48,52.96,68.01,59.46,C
ishita.iyer836@gmail.com,Ishita Iyer,STU100836,B,Female,23,Mathematics,16.9,76.47,58.1,65.72,57.1,62.45,52.09,76.34,64.03,C
riya.kumar837@gmail.com,Riya Kumar,STU100837,C,Male,22,Business,22.1,85.06,61.5,74.03,69.72,54.14,61.36,84.48,70.4,B
ira.chatterjee838@gmail.com,Ira Chatterjee,STU100838,C,Female,19,Mathematics,16.9,77.99,56.58,61.66,71.21,56.9,44.72,80.77,64.3,C
myra.iyer839@gmail.com,Myra Iyer,STU100839,A,Female,24,Business,30.6,90.65,66.27,78.29,87.03,73.25,59.28,89.22,78.07,B
navya.kumar840@gmail.com,Navya Kumar,STU100840,E,Male,19,Engineering,21.3,84.22,54.01,72.6,66.31,63.13,58.44,74.09,67.59,C
sara.iyer841@gmail.com,Sara Iyer,STU100841,B,Male,19,Business,6.7,71.54,43.72,50.26,53.8,50.23,50.51,62.45,52.84,D
ananya.kumar842@gmail.com,Ananya Kumar,STU100842,C,Female,24,CS,26.9,87.38,71.17,79.73,80.25,68.77,50.86,86.11,76.96,B
anika.kumar843@gmail.com,Anika Kumar,STU100843,A,Male,21,CS,19.4,78.0,62.99,70.65,62.43,59.33,57.74,76.11,67.39,C
anika.verma844@gmail.com,Anika Verma,STU100844,E,Male,22,Business,21.4,79.97,57.31,70.63,72.52,66.92,53.88,86.57,69.57,C
reyansh.gupta845@gmail.com,Reyansh Gupta,STU100845,A,Male,22,Business,11.5,72.24,53.75,58.68,59.69,57.46,46.53,65.17,59.12,C
shaurya.gupta846@gmail.com,Shaurya Gupta,STU100846,C,Female,21,Mathematics,21.7,81.36,64.67,63.72,63.61,54.06,68.96,79.65,66.55,C
aditya.singh847@gmail.com,Aditya Singh,STU100847,D,Female,18,Engineering,26.6,79.09,66.98,70.52,78.39,79.18,61.01,77.72,72.96,B
ananya.verma848@gmail.com,Ananya Verma,STU100848,C,Male,20,CS,20.4,83.04,67.17,74.32,65.37,62.05,63.22,78.44,71.05,B
myra.gupta849@gmail.com,Myra Gupta,STU100849,A,Female,22,Business,29.6,93.28,68.06,76.4,85.63,75.63,66.83,85.9,78.2,B
ira.das850@gmail.com,Ira Das,STU100850,B,Female,23,Mathematics,24.3,76.91,62.45,66.43,71.0,65.51,60.48,81.36,68.47,C
riya.chatterjee851@gmail.com,Riya Chatterjee,STU100851,C,Male,21,Mathematics,16.8,74.2,56.73,65.03,72.14,55.68,68.32,78.75,65.95,C
anika.verma852@gmail.com,Anika Verma,STU100852,A,Female,17,CS,7.9,62.68,49.28,58.62,58.33,52.57,46.42,66.86,56.72,C
myra.roy853@gmail.com,Myra Roy,STU100853,D,Male,19,Mathematics,14.9,73.53,58.79,63.4,64.53,54.58,44.41,68.68,62.36,C
krishna.gupta854@gmail.com,Krishna Gupta,STU100854,C,Female,24,CS,13.7,67.74,50.78,60.08,61.69,61.5,57.12,72.24,60.44,C
anika.sharma855@gmail.com,Anika Sharma,STU100855,B,Male,17,Business,28.7,90.01,72.16,69.29,70.53,71.39,60.0,85.93,73.53,B
sai.patel856@gmail.com,Sai Patel,STU100856,E,Female,23,Business,24.5,82.89,61.57,68.14,67.04,67.87,65.83,90.12,70.19,B
myra.das857@gmail.com,Myra Das,STU100857,D,Female,20,Business,24.0,83.06,59.63,72.91,73.19,65.11,52.43,85.96,70.81,B
aadhya.singh858@gmail.com,Aadhya Singh,STU100858,E,Female,19,Business,17.3,69.13,57.43,62.35,69.6,58.93,43.82,75.74,63.2,C
arjun.roy859@gmail.com,Arjun Roy,STU100859,D,Male,20,Mathematics,33.7,94.65,70.82,77.68,82.42,81.58,64.76,92.53,79.95,B
shaurya.roy860@gmail.com,Shaurya Roy,STU100860,E,Female,18,Business,15.1,70.67,58.99,67.76,64.97,57.49,54.33,68.53,64.26,C
myra.iyer861@gmail.com,Myra Iyer,STU100861,C,Female,21,CS,12.9,69.68,61.96,58.74,64.5,55.91,45.25,69.63,61.47,C
vivaan.das862@gmail.com,Vivaan Das,STU100862,C,Male,21,Mathematics,21.8,85.47,65.0,66.2,75.27,67.25,55.93,77.4,69.96,C
vivaan.das863@gmail.com,Vivaan Das,STU100863,D,Female,19,Engineering,23.0,84.33,66.44,69.95,70.09,80.94,58.9,84.73,72.73,B
aditya.verma864@gmail.com,Aditya Verma,STU100864,B,Male,22,Engineering,25.9,81.46,77.64,75.21,80.21,61.79,59.44,78.39,75.26,B
aarav.das865@gmail.com,Aarav Das,STU100865,E,Male,19,CS,16.8,77.72,57.3,58.93,71.42,59.04,43.11,74.06,63.09,C
myra.chatterjee866@gmail.com,Myra Chatterjee,STU100866,E,Male,22,CS,19.5,75.62,59.1,66.32,70.87,63.8,60.63,82.42,67.56,C
aditya.gupta867@gmail.com,Aditya Gupta,STU100867,A,Female,18,CS,18.2,78.59,71.43,66.01,71.6,63.35,48.15,72.23,68.65,C
aadhya.sharma868@gmail.com,Aadhya Sharma,STU100868,A,Male,22,Mathematics,13.3,72.15,53.24,58.82,66.18,58.96,48.52,62.29,59.99,C
aadhya.chatterjee869@gmail.com,Aadhya Chatterjee,STU100869,E,Female,17,Mathematics,11.5,66.07,56.98,59.85,58.49,54.37,48.47,66.66,59.26,C
sai.roy870@gmail.com,Sai Roy,STU100870,E,Female,23,Mathematics,15.4,73.85,60.42,60.73,64.14,59.39,49.81,68.14,62.55,C
arjun.kumar871@gmail.com,Arjun Kumar,STU100871,B,Female,20,Engineering,13.9,72.0,53.35,65.74,60.25,60.95,45.04,80.96,63.07,C
ira.iyer872@gmail.com,Ira Iyer,STU100872,C,Female,18,Engineering,18.0,79.7,56.42,58.37,70.57,73.8,67.13,78.8,65.97,C
vihaan.roy873@gmail.com,Vihaan Roy,STU100873,C,Female,18,Business,15.5,76.82,55.81,57.3,66.94,64.29,50.49,73.14,62.34,C
aarav.das874@gmail.com,Aarav Das,STU100874,D,Female,19,Mathematics,28.8,85.95,66.36,72.19,77.51,76.7,60.69,84.71,74.32,B
diya.roy875@gmail.com,Diya Roy,STU100875,A,Male,24,Engineering,17.2,78.23,54.11,62.43,64.68,56.41,45.22,70.75,62.05,C
riya.roy876@gmail.com,Riya Roy,STU100876,D,Female,18,Business,15.2,77.22,47.47,59.38,72.08,57.55,52.15,72.93,61.5,C
ira.sharma877@gmail.com,Ira Sharma,STU100877,A,Male,21,Business,25.0,83.8,61.16,73.16,74.45,66.21,61.31,85.07,71.92,B
krishna.chatterjee878@gmail.com,Krishna Chatterjee,STU100878,A,Male,24,CS,17.1,79.0,59.56,57.09,65.64,63.12,57.16,79.18,63.87,C
aditya.roy879@gmail.com,Aditya Roy,STU100879,C,Female,24,Business,17.9,78.41,54.34,75.25,67.03,58.92,69.15,82.18,68.9,C
arjun.iyer880@gmail.com,Arjun Iyer,STU100880,B,Female,21,Mathematics,28.4,88.25,74.83,74.35,82.96,66.79,68.89,84.45,77.11,B
reyansh.roy881@gmail.com,Reyansh Roy,STU100881,C,Female,19,Engineering,17.3,71.4,52.77,67.11,70.6,55.08,40.3,75.75,63.52,C
ira.gupta882@gmail.com,Ira Gupta,STU100882,E,Male,22,CS,21.3,80.96,59.69,68.21,68.66,58.32,56.34,78.1,67.26,C
shaurya.singh883@gmail.com,Shaurya Singh,STU100883,A,Male,22,Engineering,16.8,75.74,49.34,54.96,65.56,57.38,41.58,66.9,58.27,C
sara.singh884@gmail.com,Sara Singh,STU100884,D,Male,18,Business,25.7,86.55,65.07,79.25,72.84,65.21,58.46,81.13,73.93,B
sara.singh885@gmail.com,Sara Singh,STU100885,E,Male,18,Mathematics,10.4,73.24,49.79,54.53,64.97,53.35,47.72,66.9,57.8,C
sai.singh886@gmail.com,Sai Singh,STU100886,E,Female,18,Business,17.6,77.55,62.03,64.41,66.32,57.94,57.58,74.83,65.59,C
vivaan.das887@gmail.com,Vivaan Das,STU100887,B,Female,22,Business,13.0,67.57,45.72,51.85,54.84,55.33,60.98,75.0,55.76,C
ananya.verma888@gmail.com,Ananya Verma,STU100888,E,Female,23,Business,5.0,66.39,52.67,50.2,61.4,57.87,48.3,61.38,55.78,C
shaurya.das889@gmail.com,Shaurya Das,STU100889,E,Male,17,Mathematics,13.4,76.56,46.04,55.49,66.59,51.37,52.82,67.64,58.04,C
vihaan.roy890@gmail.com,Vihaan Roy,STU100890,E,Female,24,Mathematics,18.1,75.23,53.14,68.03,65.05,62.9,40.0,72.25,63.83,C
vihaan.patel891@gmail.com,Vihaan Patel,STU100891,E,Female,24,CS,11.9,77.11,60.35,72.55,66.63,56.92,56.61,67.64,66.83,C
diya.patel892@gmail.com,Diya Patel,STU100892,C,Female,21,Business,14.9,73.86,54.04,60.73,59.16,58.1,41.32,73.66,60.53,C
anika.verma893@gmail.com,Anika Verma,STU100893,A,Female,19,Mathematics,19.7,77.1,63.97,73.74,66.92,63.52,55.25,76.05,69.38,C
anika.chatterjee894@gmail.com,Anika Chatterjee,STU100894,C,Female,17,CS,13.2,73.71,55.5,65.0,66.17,61.34,57.75,69.67,63.89,C
